"Proximal,10ms,0.2Hz,9.4GPM","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.2Hz,8.6GPM","Distal,10ms,0.2Hz,8.6GPM","Proximal,10ms,0.2Hz,7.8GPM","Distal,10ms,0.2Hz,7.8GPM","Proximal,10ms,0.2Hz,6.7GPM","Distal,10ms,0.2Hz,6.7GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.2Hz,3.9GPM","Distal,10ms,0.2Hz,3.9GPM","Proximal,10ms,0.2Hz,3.2GPM","Distal,10ms,0.2Hz,3.2GPM"
29.878,30.662,30.662,30.523,29.214,32.325,29.878,31.104,30.616,31.08,29.671,30.918,30.384,31.618
29.97,30.685,30.662,30.546,29.078,31.15,29.763,31.15,30.894,30.825,29.832,31.011,30.408,31.501
29.924,30.616,30.709,30.57,29.146,31.244,30.016,31.104,30.546,30.825,29.832,30.408,30.408,31.571
29.832,30.408,30.709,30.57,29.26,31.29,29.97,31.104,30.732,31.15,29.878,31.15,30.408,31.594
29.694,30.639,30.732,30.523,29.283,31.15,29.924,31.127,30.546,30.755,29.878,31.22,30.454,31.571
30.016,30.454,30.709,30.616,29.237,31.15,29.993,31.127,30.848,30.894,29.671,31.104,30.431,31.594
30.269,30.755,30.639,30.57,29.306,31.127,30.016,31.524,30.709,31.011,29.924,31.197,30.477,31.641
29.947,30.431,30.732,30.639,29.237,31.174,30.016,31.08,30.825,30.894,29.717,31.174,30.639,31.524
29.832,30.523,30.755,30.616,29.306,30.269,30.062,31.15,30.408,30.918,29.832,31.174,32.041,31.594
29.626,30.616,30.662,29.26,28.964,30.964,29.993,31.127,30.639,31.011,29.993,31.197,30.477,31.594
29.97,30.662,30.755,30.662,29.237,31.36,30.039,31.127,31.15,30.987,29.901,31.197,30.131,31.594
29.924,30.454,29.878,30.639,29.237,31.454,30.269,31.15,30.616,29.786,29.878,30.431,30.57,31.501
30.016,30.523,30.732,30.523,28.737,31.08,29.786,31.15,30.709,31.104,29.878,31.22,30.5,31.548
29.809,30.523,30.732,30.639,29.078,31.501,30.085,31.08,30.778,30.801,29.924,31.174,31.011,31.641
29.694,30.894,30.57,30.639,29.26,31.524,30.085,31.104,30.546,31.15,29.924,31.197,30.662,31.571
29.809,30.616,30.778,30.732,29.42,31.15,30.177,31.15,30.662,30.639,29.901,31.197,30.732,31.665
29.809,30.755,30.685,30.709,29.306,31.08,30.062,31.08,30.408,31.127,29.901,31.15,30.755,31.454
29.924,30.709,30.732,30.732,30.384,30.918,30.154,31.15,30.57,30.987,30.016,31.174,30.662,31.782
29.97,30.755,30.732,30.732,28.895,31.501,30.108,31.127,29.694,30.987,29.947,31.15,30.755,31.594
29.947,30.408,30.709,30.755,28.895,31.267,30.085,31.08,30.477,30.639,29.947,31.174,30.755,31.688
30.246,30.662,30.732,30.709,29.351,30.269,30.108,31.127,30.709,30.987,30.039,31.174,30.755,31.641
32.919,30.57,30.732,30.662,29.626,31.034,30.177,31.15,30.085,31.782,29.993,31.174,30.778,31.501
29.786,30.454,30.755,28.239,29.214,31.08,30.154,31.104,30.685,31.15,29.993,31.197,30.801,31.641
29.924,30.384,30.685,30.709,29.374,29.97,30.177,31.15,30.732,31.454,29.97,31.197,28.668,31.548
29.924,30.848,30.755,30.639,29.511,31.034,30.2,31.034,30.732,30.987,29.924,31.267,30.778,31.594
29.786,30.732,30.755,30.639,29.169,30.57,30.223,31.104,30.685,31.011,29.993,33.469,30.755,31.594
29.97,30.454,30.732,30.755,29.671,31.08,30.177,31.36,30.755,35.345,30.016,31.197,30.778,31.618
29.901,30.477,29.947,30.778,29.374,31.127,30.269,30.778,30.246,31.034,30.016,31.174,30.918,30.801
29.924,30.454,30.755,30.755,29.442,31.034,30.2,31.127,30.755,31.034,31.034,31.267,30.755,31.594
29.97,30.384,30.755,30.778,29.671,30.987,29.832,31.08,30.639,31.524,30.085,31.29,30.848,31.594
30.338,30.408,30.732,30.801,29.42,30.894,30.362,31.174,30.732,30.987,30.177,31.314,30.871,31.594
29.671,30.477,30.755,30.732,29.901,30.987,30.246,31.127,30.685,30.941,30.085,31.22,30.801,31.641
29.809,30.477,30.801,30.778,29.465,30.987,30.269,31.08,30.918,30.408,30.085,31.36,30.825,31.618
30.338,30.5,30.778,30.941,29.511,31.08,30.315,31.034,30.709,30.825,30.131,31.22,30.941,31.594
30.039,30.408,30.778,30.825,29.603,30.987,30.269,31.08,30.269,30.941,30.246,31.36,30.941,31.641
29.786,30.454,30.801,30.848,29.603,31.057,30.315,31.08,30.57,31.034,30.154,31.08,30.848,31.571
29.74,30.523,30.801,30.801,29.534,30.918,30.269,31.104,29.832,31.011,30.269,31.314,30.848,31.524
29.97,30.362,30.755,30.848,29.465,30.941,30.338,30.941,30.778,30.987,30.223,31.29,30.894,31.594
30.085,30.315,30.755,30.778,29.626,30.941,30.292,30.477,30.801,31.104,30.2,31.314,31.127,31.641
31.571,30.384,30.546,30.5,29.557,30.918,30.338,31.127,31.15,30.987,30.246,31.782,31.011,31.548
30.016,30.918,30.523,30.616,29.649,30.709,30.362,31.034,30.755,31.08,30.2,31.314,30.941,31.641
30.039,30.362,30.523,30.477,29.649,30.987,30.315,31.174,30.732,30.987,30.2,31.314,29.306,31.571
29.694,30.454,30.477,30.5,29.442,30.801,30.454,31.127,30.546,31.314,30.269,31.407,30.941,31.548
28.987,30.454,30.57,30.685,29.626,30.941,30.384,31.127,30.616,30.894,30.292,31.267,31.011,31.688
30.131,30.384,30.408,30.639,29.671,30.918,30.408,31.08,30.732,31.384,30.292,31.267,31.011,31.594
29.947,30.362,30.384,30.477,29.671,30.918,30.338,31.08,30.778,31.15,30.315,31.29,31.011,31.407
30.431,30.477,30.408,30.593,29.649,30.848,30.408,31.08,30.918,30.987,30.362,31.29,30.848,31.594
30.062,30.085,30.454,30.778,29.603,30.918,30.408,31.08,30.732,30.941,30.292,31.267,31.011,31.618
30.246,30.408,29.283,30.57,29.671,30.941,30.454,31.034,30.801,31.08,30.384,31.267,31.08,31.571
30.269,30.431,30.546,30.709,29.649,30.848,30.408,31.104,30.801,31.314,30.408,31.314,31.034,31.594
30.408,30.454,30.477,30.431,29.671,30.941,30.408,31.15,30.57,30.894,30.384,31.337,31.08,31.594
30.408,30.755,30.546,30.546,29.694,30.987,30.292,31.08,30.709,31.15,30.362,31.29,30.778,31.314
30.292,30.269,30.57,30.523,29.671,30.941,30.431,31.034,30.732,31.08,30.2,31.29,30.825,31.22
30.062,30.755,30.616,30.709,29.717,30.941,30.431,31.011,30.362,31.08,30.362,31.314,30.894,31.314
30.292,30.154,30.477,31.034,29.694,30.871,30.408,31.011,31.618,31.034,30.408,31.29,30.848,31.267
29.993,30.338,30.384,30.778,29.74,30.848,30.338,31.011,30.894,30.941,30.408,31.267,30.987,31.267
30.2,30.848,30.57,30.616,29.74,30.894,30.408,30.941,30.477,30.918,30.408,31.407,31.104,30.894
29.901,30.662,30.662,30.5,29.786,30.918,30.408,31.104,30.778,31.454,30.408,31.314,30.755,31.267
30.108,31.618,30.408,30.269,29.809,30.778,30.408,30.941,30.431,31.011,30.408,31.29,30.918,31.29
29.947,26.893,30.384,30.408,29.786,30.894,30.5,30.964,30.801,31.034,30.454,31.267,30.755,31.08
30.546,30.593,30.384,30.709,29.878,30.848,30.477,31.034,30.801,30.941,30.454,31.314,31.011,31.548
30.362,30.454,30.477,30.685,29.809,30.894,30.454,30.894,30.755,30.57,30.408,31.29,30.918,30.662
30.2,30.384,30.709,30.639,29.809,30.918,30.454,31.034,30.755,30.408,31.9,31.407,30.755,31.454
30.016,30.546,30.639,30.57,29.97,30.894,30.408,30.987,30.778,30.709,30.454,31.29,30.801,31.15
30.384,38.359,30.616,30.523,29.97,30.778,30.2,30.987,30.801,30.732,30.454,31.29,30.871,31.011
30.177,30.246,30.408,30.987,29.924,30.894,30.477,31.011,30.848,30.918,30.477,31.384,30.918,31.384
29.901,30.431,30.523,30.801,30.016,30.848,30.477,30.941,30.918,30.871,30.546,31.384,30.778,31.15
30.154,30.431,30.477,30.732,30.039,30.778,30.477,30.941,30.662,30.987,30.523,31.314,30.871,31.29
29.42,30.431,30.269,30.662,30.016,30.894,30.408,30.964,31.594,31.08,30.477,31.314,30.941,31.22
30.408,30.431,30.662,30.523,30.016,31.104,30.431,30.941,30.755,30.918,30.5,31.314,30.755,31.267
30.292,30.616,30.431,30.662,30.039,30.894,30.477,30.941,30.871,30.987,30.523,31.314,31.127,31.384
30.338,30.431,30.523,30.477,30.062,30.871,30.477,30.941,30.848,30.408,30.662,31.36,31.127,31.15
30.2,30.408,30.431,31.267,30.108,30.825,30.546,30.941,30.685,31.034,30.616,31.197,31.267,31.641
30.039,30.384,30.431,30.732,30.154,30.894,30.5,31.08,30.662,30.987,30.57,31.384,31.29,31.22
30.016,30.639,30.57,30.546,30.131,30.848,30.5,33.71,31.22,31.501,30.662,31.36,31.08,31.174
30.269,30.384,30.639,30.639,30.177,30.778,30.477,30.941,31.477,31.594,30.616,31.267,30.987,31.594
29.649,31.034,30.685,30.778,30.131,30.825,30.477,30.987,31.15,31.594,30.685,31.314,30.987,31.15
30.246,30.477,30.546,30.894,30.085,30.848,30.57,30.918,31.15,31.407,30.616,31.407,31.034,31.08
29.993,30.315,30.408,30.778,30.2,30.894,30.523,30.918,31.384,31.524,30.546,31.197,31.15,31.735
30.408,30.408,30.454,30.778,30.246,30.825,30.362,30.546,31.22,31.407,30.778,31.407,30.825,31.267
30.016,30.431,30.477,30.709,30.2,30.825,30.408,30.639,31.22,31.454,30.616,31.407,30.894,31.127
29.993,27.429,31.104,30.732,30.2,30.778,30.292,30.57,31.15,31.688,30.639,31.407,30.662,31.174
30.941,30.292,30.477,32.396,30.246,30.801,30.362,30.477,31.197,34.976,30.709,31.314,30.941,31.22
30.292,30.408,30.5,30.778,30.269,30.871,30.408,30.477,31.15,31.407,30.662,31.29,30.709,31.454
30.154,30.315,30.709,30.616,30.246,33.782,30.246,30.755,31.15,31.9,30.662,31.314,30.987,31.08
30.2,30.801,30.523,29.993,30.292,30.801,30.408,31.688,31.104,31.876,30.755,31.477,31.15,31.22
30.246,30.408,30.523,30.848,30.454,30.801,30.338,31.057,31.104,31.594,30.778,31.36,31.104,31.15
30.062,30.408,30.039,30.848,30.338,30.894,30.362,30.987,31.22,31.571,30.755,31.36,31.011,31.104
28.85,30.408,30.523,30.732,30.362,30.894,30.246,30.639,31.15,31.384,30.778,30.778,31.15,31.22
30.408,30.454,30.338,30.825,30.384,30.825,30.062,30.732,30.825,31.571,30.825,31.407,31.174,31.501
30.292,30.454,30.454,30.987,30.362,30.755,30.108,30.709,32.23,31.501,30.732,31.314,31.197,31.337
29.42,30.5,30.338,30.778,30.384,30.848,30.108,30.431,31.174,31.477,30.732,31.407,31.034,31.197
30.016,29.832,30.384,30.918,30.384,30.778,30.269,30.941,31.174,31.524,30.662,31.36,31.15,30.408
30.2,30.825,30.662,30.987,30.408,32.585,30.384,30.662,31.174,31.454,30.755,31.314,31.104,31.477
29.832,30.384,30.408,30.778,30.338,30.778,30.085,30.431,31.15,31.08,30.755,31.407,31.104,31.267
30.292,30.477,30.454,31.15,30.408,30.825,30.108,30.454,31.197,31.548,30.755,31.477,31.104,31.08
30.2,30.085,30.941,30.546,30.362,30.755,29.74,30.454,31.22,31.477,30.801,33.062,30.918,31.15
30.269,30.546,30.362,31.034,30.454,30.755,30.709,30.5,31.197,31.197,30.755,31.384,31.477,31.15
30.408,30.408,30.384,30.778,30.431,30.801,30.177,30.546,31.104,31.548,30.755,31.618,31.104,31.267
30.384,30.338,30.778,30.778,30.431,30.848,30.177,30.57,31.15,31.524,30.801,31.384,31.174,31.15
30.085,30.662,30.57,30.778,30.477,30.801,30.177,30.662,31.15,31.618,30.755,31.431,31.174,31.244
30.108,30.2,30.431,30.732,30.5,30.801,30.177,30.2,31.15,31.15,30.778,31.407,31.15,31.15
30.177,30.384,30.662,30.848,30.454,30.825,30.384,30.57,31.057,31.524,30.848,31.29,31.08,31.22
30.431,30.546,30.639,30.987,30.5,30.801,30.223,30.131,31.174,31.524,30.848,30.246,31.22,28.533
30.154,30.408,30.755,30.778,30.546,30.778,30.384,31.104,31.034,31.431,30.778,31.384,31.197,31.15
30.362,30.454,30.546,30.894,30.57,31.08,30.315,30.871,33.927,31.501,30.431,31.36,30.848,31.197
30.269,30.269,30.431,30.894,30.431,30.801,30.338,30.639,31.9,31.454,28.828,31.22,31.034,31.501
30.431,30.431,30.57,30.801,30.5,30.755,30.408,30.546,31.127,31.477,30.825,31.314,31.244,31.127
30.431,29.671,30.825,30.778,30.523,30.778,26.447,30.57,31.127,31.454,31.15,31.314,31.197,31.384
30.408,30.408,30.454,30.987,30.454,30.778,30.523,30.408,31.15,31.407,30.825,31.36,31.174,31.197
30.408,30.408,30.5,30.778,30.454,30.801,30.408,30.408,31.15,31.501,30.987,31.384,31.104,31.407
30.408,30.709,30.662,31.407,30.523,30.825,30.408,30.108,31.08,31.407,30.825,31.407,31.197,31.15
30.408,30.408,30.523,30.918,30.431,30.778,30.616,30.639,31.034,31.501,30.894,31.244,31.15,31.174
30.431,30.362,30.546,30.848,30.57,30.801,30.778,30.454,31.104,31.477,30.848,31.384,31.104,31.735
30.431,30.2,30.523,30.639,30.523,30.801,30.384,30.408,31.034,31.477,31.22,31.407,31.22,31.174
30.431,30.408,30.408,30.848,30.477,30.825,30.408,30.5,31.08,31.594,30.871,31.407,31.127,31.267
30.454,29.901,30.477,30.894,30.477,30.755,30.292,30.523,31.034,31.477,30.894,31.454,31.267,31.15
30.57,30.408,35.494,30.848,30.477,30.755,30.408,30.408,31.034,31.454,30.918,31.454,30.987,31.314
30.454,30.408,30.431,30.894,30.57,30.801,30.477,30.639,31.011,31.454,30.616,31.15,31.267,30.801
30.5,30.408,30.57,30.778,30.57,30.778,30.384,30.57,31.034,31.454,30.732,31.15,31.267,31.22
30.5,30.408,30.523,31.15,30.454,30.801,30.246,30.546,31.034,31.477,31.011,30.408,31.197,31.15
30.408,30.408,29.58,30.732,30.732,30.918,30.408,30.431,31.011,31.571,30.546,31.15,31.594,31.22
30.523,30.5,30.454,30.755,30.546,30.755,30.315,30.362,30.848,31.244,30.477,31.104,31.9,31.22
30.755,31.08,30.57,30.825,30.616,30.801,30.408,30.523,30.848,31.524,30.732,31.22,31.22,31.174
30.918,30.315,30.523,30.848,30.616,30.801,30.177,30.362,30.825,31.454,30.801,31.174,31.197,31.548
30.408,30.5,30.5,30.848,30.616,30.871,30.408,30.801,30.848,31.665,31.034,31.011,31.267,31.15
30.57,30.57,30.454,30.848,30.616,29.465,30.384,30.477,30.801,31.477,30.825,31.104,31.314,31.477
30.523,30.477,31.477,30.871,30.639,30.778,30.246,30.57,30.778,31.407,30.778,30.941,31.641,30.108
30.639,30.408,30.5,30.825,30.639,30.801,30.546,30.039,30.778,31.571,30.662,31.127,29.717,31.29
30.755,30.431,30.662,30.801,30.57,30.778,30.454,30.662,30.778,31.407,30.477,31.127,30.918,31.174
31.15,30.408,30.477,30.778,30.685,30.755,30.408,31.057,30.778,31.454,30.801,30.941,31.197,31.22
30.755,31.15,30.477,30.732,30.616,30.801,30.269,30.477,30.755,31.594,28.261,31.244,31.314,31.314
30.709,30.616,30.477,31.011,30.639,30.871,30.593,30.431,30.662,39.887,30.662,31.104,31.454,31.15
30.778,30.384,30.431,31.29,30.778,30.825,30.477,30.362,30.685,31.876,30.709,30.848,31.267,31.057
30.778,30.454,30.408,30.894,30.662,30.778,30.246,30.408,30.662,31.314,30.709,31.22,31.15,31.641
30.477,30.523,30.315,30.871,30.662,30.987,30.454,30.408,30.662,31.407,30.616,31.034,31.853,31.618
30.801,30.57,30.477,30.941,30.685,30.801,30.384,30.408,30.662,31.454,30.801,31.127,31.431,31.36
30.801,30.408,30.431,30.941,30.709,30.778,30.408,30.755,30.639,31.36,30.941,31.197,31.267,31.22
30.801,30.108,29.97,31.22,30.685,30.778,30.246,30.639,30.616,31.384,30.732,31.174,30.871,31.688
31.104,30.454,30.477,30.941,30.662,30.778,30.454,30.177,30.523,31.454,30.894,31.384,31.22,31.36
30.778,30.5,30.477,30.778,30.732,30.778,30.477,30.431,30.546,31.384,30.825,31.057,31.384,31.36
30.801,30.408,30.408,30.755,30.662,30.801,32.633,30.408,30.523,31.384,30.848,31.15,31.548,31.15
30.894,30.431,30.454,30.894,30.662,30.778,30.454,30.732,30.57,31.454,30.778,31.524,31.29,31.571
30.894,30.408,30.408,30.639,30.755,30.801,30.431,30.384,30.477,31.407,30.523,30.918,31.197,31.29
30.894,28.487,30.408,31.011,30.685,30.801,29.671,30.477,30.454,31.36,30.987,31.15,31.22,31.197
30.894,30.477,30.408,30.941,30.709,30.778,30.039,30.431,30.408,31.477,30.732,31.15,31.267,31.267
30.918,30.362,30.408,31.011,30.755,30.778,30.431,30.57,30.408,31.314,30.848,31.174,31.36,31.197
30.848,30.408,30.431,30.894,30.709,30.825,30.454,30.57,30.292,31.407,30.546,31.104,31.384,30.755
30.778,30.477,30.408,30.801,30.662,30.801,30.408,30.57,30.408,31.314,31.197,31.431,22.588,31.197
30.894,30.477,28.239,31.011,30.755,30.801,30.431,30.523,30.408,31.36,30.778,31.034,31.15,31.314
30.848,30.454,30.57,30.848,30.755,30.801,30.477,31.15,30.408,31.431,30.778,31.197,31.011,31.22
30.894,30.546,29.74,30.848,30.431,30.523,30.5,30.523,30.408,31.947,30.987,31.15,31.244,31.314
31.011,30.57,30.408,31.431,30.454,30.546,32.585,30.384,30.362,31.431,30.639,30.941,31.314,29.878
30.825,30.523,30.825,30.755,30.408,31.174,30.454,30.477,30.384,31.314,30.778,30.825,31.618,31.477
30.894,30.5,30.408,30.941,30.848,30.523,30.408,30.709,36.518,31.384,30.732,31.127,31.548,31.22
30.941,30.523,30.454,30.918,30.523,30.778,30.431,30.408,30.292,31.407,30.987,31.15,31.407,31.22
30.987,30.546,30.408,31.174,30.523,30.431,30.616,30.431,30.338,31.407,30.941,31.197,31.477,31.197
31.011,30.546,30.338,31.08,30.408,30.546,30.454,30.431,31.15,31.407,30.732,31.267,31.641,31.267
30.941,30.477,30.5,30.848,30.778,30.454,30.408,30.431,30.384,31.384,30.709,31.15,31.127,31.594
30.987,30.546,30.825,30.778,30.454,30.384,30.523,30.523,30.269,31.407,30.987,31.15,31.501,31.15
31.08,30.616,31.104,30.778,30.431,30.384,30.57,30.941,30.2,31.384,30.894,30.941,31.36,31.127
28.941,30.616,31.29,30.662,30.755,30.685,30.546,30.662,30.154,31.314,30.848,31.735,31.712,31.22
31.057,30.639,30.362,30.848,30.269,30.408,29.328,30.616,30.177,31.407,31.22,30.848,31.36,31.267
31.034,30.57,30.384,30.918,30.477,30.431,30.454,29.283,30.154,30.941,30.825,31.15,31.501,31.15
30.987,30.639,30.918,31.197,30.523,30.57,30.778,30.546,30.085,31.454,30.918,31.267,31.501,31.548
31.08,30.57,30.918,31.384,30.546,30.454,30.523,30.523,30.108,31.407,30.918,31.15,31.384,31.477
30.987,30.639,30.871,31.267,30.662,30.454,30.431,30.408,30.062,31.197,30.894,32.041,31.29,31.314
31.104,30.685,31.15,31.477,30.431,30.177,30.408,29.671,30.408,31.314,31.15,31.127,31.759,31.407
31.08,30.709,30.894,31.641,30.431,30.408,30.593,30.408,30.154,31.407,31.034,31.15,31.594,31.548
31.08,30.639,30.918,31.501,30.338,30.546,30.732,30.523,30.016,31.314,30.918,31.15,31.454,31.759
31.08,30.57,31.15,31.431,30.408,30.662,30.454,30.292,30.039,31.15,31.267,31.127,31.454,31.174
31.15,30.662,31.034,31.806,30.662,30.709,30.477,30.454,29.924,31.22,30.732,31.15,31.454,31.267
31.08,30.709,30.848,31.431,30.477,30.523,30.408,29.671,30.039,31.314,30.941,31.15,31.407,31.15
31.127,30.732,31.15,31.407,30.662,30.523,30.292,30.177,30.085,31.384,30.848,31.244,31.454,31.454
31.15,30.755,29.442,31.407,30.709,30.639,30.662,30.431,30.384,31.407,30.894,31.15,31.501,31.594
31.15,30.755,29.74,31.314,30.477,30.57,30.57,30.454,29.97,31.314,30.848,31.15,31.314,31.407
31.08,30.732,30.755,31.29,30.384,30.546,30.408,30.477,29.97,31.15,30.848,31.127,31.9,31.9
31.15,30.755,31.057,31.524,30.408,30.177,30.477,29.694,29.901,31.29,30.825,31.104,31.9,31.9
31.127,30.755,30.825,31.548,30.408,30.616,28.555,30.523,29.924,31.29,31.15,31.15,32.348,31.9
31.127,30.755,30.431,31.454,30.408,30.709,30.431,29.442,29.924,31.29,28.329,31.384,32.017,31.782
31.15,30.778,30.755,31.524,30.546,30.709,30.57,30.454,29.924,31.384,31.15,31.104,31.853,31.782
31.15,30.825,31.641,31.524,30.546,30.408,30.454,30.431,29.832,31.454,31.314,31.15,31.9,31.9
31.641,30.801,30.848,31.735,30.685,30.431,30.639,30.662,29.924,31.314,31.127,30.848,31.9,31.829
31.127,30.755,30.778,31.477,30.639,30.848,30.523,30.523,29.832,31.174,30.825,31.011,31.947,31.524
31.104,30.778,30.894,31.501,33.541,30.662,30.546,30.431,29.878,32.206,30.408,31.15,31.9,31.923
31.08,30.871,30.941,31.454,30.709,30.408,30.454,30.431,29.878,31.36,31.174,31.267,31.923,31.829
31.15,30.801,30.801,31.407,30.408,30.454,29.786,30.431,29.809,31.267,30.918,31.197,31.9,31.829
31.15,27.855,30.755,31.407,30.546,30.639,30.477,29.97,29.901,31.665,31.034,31.524,32.23,31.9
31.15,30.871,30.848,31.524,30.57,30.755,30.546,30.408,29.809,31.267,30.987,31.104,32.206,31.759
31.127,30.801,30.801,31.454,30.477,30.408,30.57,30.477,29.74,31.29,30.408,31.244,31.853,32.017
31.15,30.848,30.778,31.524,30.431,30.778,30.431,31.174,29.786,31.36,30.987,39.013,31.782,31.9
31.127,30.801,30.778,31.454,30.062,30.523,30.246,30.431,32.301,31.314,30.987,31.267,31.853,31.501
31.15,30.894,30.778,31.594,30.662,30.408,30.5,30.685,29.74,31.407,30.987,31.057,31.853,31.9
31.197,30.778,30.778,31.548,30.57,30.662,30.338,30.431,29.786,31.384,30.778,31.15,31.806,31.454
31.15,30.848,30.778,31.571,30.408,30.338,30.338,30.477,29.763,31.267,31.011,30.987,31.806,31.9
31.127,30.894,30.639,31.477,30.477,30.709,30.269,30.5,29.786,30.941,31.08,30.964,31.876,31.9
30.987,30.848,30.709,31.454,30.477,30.732,30.408,30.477,29.74,31.36,30.894,30.894,31.571,31.9
31.127,30.801,30.732,31.548,30.454,30.269,30.292,30.408,29.694,31.197,30.941,30.431,31.9,31.571
31.15,30.894,30.662,31.501,30.477,30.546,30.662,30.292,29.717,31.267,30.941,31.034,31.876,31.9
31.15,30.894,30.755,31.501,30.454,30.477,30.454,30.408,29.534,31.057,30.987,31.15,31.853,31.9
31.15,30.894,30.709,31.548,30.477,30.639,30.292,30.454,29.511,31.197,31.034,30.987,31.876,31.97
31.15,30.941,30.662,31.501,30.523,30.662,30.408,30.454,29.626,30.871,30.987,31.011,31.876,31.97
31.15,30.941,30.709,32.871,32.041,30.431,30.825,30.454,29.306,30.918,31.15,31.127,31.853,31.876
31.15,30.894,30.57,31.853,30.639,30.57,30.362,30.292,29.374,31.011,30.918,31.034,31.782,31.947
31.15,31.011,30.616,31.524,30.662,30.616,30.941,30.546,29.534,30.894,30.408,31.477,31.782,31.9
31.15,30.964,30.57,35.42,30.431,30.662,30.825,31.127,29.146,31.197,30.871,31.08,31.853,31.9
31.15,31.011,30.523,31.477,30.477,30.732,30.918,31.011,29.465,30.987,31.034,31.034,31.876,31.923
31.127,30.987,30.523,31.501,30.732,30.523,30.987,30.801,29.306,31.29,31.197,31.127,31.759,30.778
31.15,30.801,30.477,31.454,30.662,30.546,31.15,31.08,29.649,30.894,30.987,31.15,31.782,31.923
31.15,31.011,30.523,31.524,30.384,30.987,30.848,31.127,29.442,31.057,30.894,30.871,31.688,31.9
31.08,30.941,30.408,31.524,30.546,28.216,30.941,30.987,29.283,31.08,30.894,30.408,31.782,31.9
31.127,30.987,30.454,31.454,30.848,30.616,30.755,30.546,29.328,30.825,30.871,31.08,31.759,30.292
31.08,31.057,30.431,31.548,30.408,30.662,30.894,31.36,29.306,30.801,30.987,31.454,31.548,31.947
31.15,30.987,30.454,31.548,30.408,30.662,30.732,31.15,29.397,31.36,31.104,30.801,31.782,31.923
31.104,30.941,30.477,31.454,30.477,30.639,30.987,31.08,29.328,30.941,31.057,31.011,31.782,31.9
31.15,31.034,30.57,31.501,30.408,29.328,30.709,31.15,29.42,31.011,31.104,30.941,31.735,31.994
31.127,31.034,30.408,31.501,30.616,30.57,30.709,30.918,28.987,30.801,30.987,32.065,31.759,31.947
31.127,31.011,30.408,31.477,30.57,29.901,30.825,30.755,29.214,30.987,31.034,31.127,31.759,31.9
31.337,31.15,30.408,31.548,30.57,31.174,30.778,31.15,29.442,30.871,31.034,30.431,31.759,31.947
31.127,31.15,30.362,31.501,30.639,30.454,30.848,31.08,29.306,30.987,31.057,31.127,31.641,31.9
31.127,31.08,30.384,31.477,30.477,30.662,30.918,31.104,29.442,31.22,31.15,31.034,31.759,31.923
31.08,31.127,31.9,31.548,34.073,30.57,31.104,31.15,28.873,31.127,30.987,31.034,31.735,31.947
31.15,31.08,30.338,32.728,30.57,31.15,30.894,31.127,29.328,30.384,31.407,30.662,31.782,31.923
